transaction_id,account_id,transaction_type,amount,transaction_ts,merchant_category
55e327b6-d28a-4bb8-9103-9b93c6ffa20e,A0323,Transfer,63.76,2023-01-26T13:07:00,Entertainment
ce42529c-4eb3-4464-8dee-8357fe222419,A0042,Withdrawal,490.38,2023-01-25T02:27:00,Entertainment
802f2968-88fe-4610-9d44-e7e106f5f16f,A0155,Payment,111.27,2023-01-15T08:25:00,Dining
ec89a781-d1e6-43d3-b068-80ce222d6f20,A0345,Transfer,38.28,2023-01-02T08:17:00,Utilities
dadc24f5-b720-496e-a5e8-6d193f9077c2,A0319,Withdrawal,299.45,2023-01-29T09:51:00,Entertainment
81b60e2a-d72e-4881-91d5-24124dc23958,A0289,Transfer,370.74,2023-01-19T21:43:00,Education
cc544f6e-d3f0-4384-a8e3-9af37ff40d8f,A0011,Payment,21.06,2023-01-26T07:46:00,Healthcare
f5258681-cf6f-4d38-ae90-ebfed10767f2,A0251,Withdrawal,331.07,2023-01-18T01:54:00,Travel
34f9256b-721b-4a2e-a9bd-4e398e95fbfa,A0067,Transfer,268.48,2023-01-28T15:08:00,Education
abc46ade-9a20-457a-a688-2e7f92d80333,A0063,Deposit,56.12,2023-01-19T00:15:00,Utilities
c5a94a5a-ca68-43e2-ac0f-2691ba984700,A0108,Deposit,90.4,2023-01-26T23:24:00,Entertainment
b8eaaa1f-f88a-4f84-82e6-2a6dfb9f312a,A0091,Withdrawal,286.15,2023-01-19T06:07:00,Travel
1da82a18-4399-4bec-abd0-db025f1bfe6d,A0209,Payment,151.7,2023-01-10T21:50:00,Dining
167f06e2-cc61-4940-8456-d76883f37eb5,A0306,Payment,469.47,2023-01-15T12:52:00,Education
d27fdb85-5a79-4070-912f-0ff70857e440,A0185,Deposit,410.28,2023-01-29T19:32:00,Education
c3d76e20-e233-4e55-8b65-21120d7ae3f7,A0325,Payment,491.87,2023-01-23T20:39:00,Travel
fef30b42-3a5a-49de-8a06-50287724a1df,A0272,Transfer,133.54,2023-01-11T05:52:00,Education
e0cb8fa4-1120-490d-a970-a704b4ee3bca,A0206,Transfer,485.01,2023-01-22T02:43:00,Entertainment
f33cda62-f457-4a99-980f-4d563d306da9,A0230,Withdrawal,218.46,2023-01-09T02:00:00,Dining
e1693850-f7db-4806-81b8-d120ccb84300,A0147,Deposit,177.02,2023-01-25T05:48:00,Education
3e22cda3-8fec-4af2-86b1-166c9ec15ab1,A0171,Transfer,29.92,2023-01-30T20:44:00,Utilities
1a7e8289-e2ce-49d7-a0f9-79a44e4520b3,A0349,Deposit,31.12,2023-01-18T10:43:00,Travel
daf7886b-7bc6-4b0e-9614-1a7a86525420,A0334,Transfer,347.55,2023-01-20T00:51:00,Dining
40ccec96-a42c-42be-8cc0-d96c9d5c9cb8,A0096,Deposit,231.67,2023-01-29T03:58:00,Utilities
e8159723-b637-4b87-839c-0029dd39ef64,A0070,Deposit,117.13,2023-01-28T06:53:00,Travel
cc76fa95-9627-41b7-bad5-4aac6c27c08b,A0374,Transfer,308.92,2023-01-02T00:56:00,Entertainment
c000db33-2bd0-456b-815d-acd2e354e4ae,A0312,Withdrawal,130.16,2023-01-08T13:49:00,Travel
f3d917a5-eb77-495d-a1f0-39c73374aaed,A0320,Transfer,290.93,2023-01-05T03:21:00,Entertainment
b753711a-68c9-4a5e-8371-69ad10d08d38,A0011,Transfer,182.81,2023-01-26T02:59:00,Travel
1bfeea52-60b6-4ab9-a198-7ee81513c93d,A0098,Withdrawal,412.66,2023-01-21T20:00:00,Entertainment
36f14906-681f-43ae-9b06-497aacc05a0b,A0370,Withdrawal,411.24,2023-01-08T23:22:00,Dining
d8df494b-f3cf-42b6-93ee-37c83c0b4e40,A0364,Withdrawal,241.29,2023-01-15T16:30:00,Utilities
865ce12f-3ee5-4561-9199-11160c1a627a,A0150,Deposit,178.66,2023-01-02T09:44:00,Utilities
b6958c32-320f-4100-83e1-1c4d36f7eb35,A0295,Transfer,184.47,2023-01-21T21:33:00,Utilities
794c1098-2dbf-4432-9700-d2328b801edf,A0350,Transfer,403.83,2023-01-12T00:12:00,Education
acb683a8-c036-4f9b-b4d9-e2d4f7f06d0e,A0090,Transfer,167.45,2023-01-23T18:22:00,Healthcare
e2688796-93d9-4d8b-9cf0-e3f2d451f79b,A0056,Payment,108.48,2023-01-08T05:57:00,Utilities
814c456f-2c90-42e0-b2fb-0d0c0e6ac8c0,A0236,Deposit,46.92,2023-01-01T07:31:00,Healthcare
c6484e13-14eb-413b-aa8b-ad7bbcea1fb0,A0016,Transfer,236.01,2023-01-24T15:43:00,Dining
a594c302-35ee-4d77-bcc1-5bab7b0d6aab,A0197,Deposit,243.66,2023-01-19T23:34:00,Entertainment
9c4b3f1f-019b-4b30-b08e-d9ba72f6d179,A0366,Deposit,421.25,2023-01-28T14:58:00,Healthcare
c4182a62-0603-4764-84f9-a466070b5e71,A0273,Deposit,114.51,2023-01-20T22:58:00,Dining
c6a62835-4534-4f29-8b05-390ecee73b46,A0371,Deposit,193.59,2023-01-14T07:59:00,Education
88a822bc-373e-42c7-8ab3-15882327fc06,A0203,Deposit,405.16,2023-01-17T12:54:00,Dining
52145e09-d04d-4b9c-bace-02f2cc45e748,A0366,Transfer,412.69,2023-01-20T12:07:00,Education
c779566a-87d0-4324-91a7-dd9c78edc793,A0063,Deposit,195.38,2023-01-07T15:27:00,Education
e1b7ef02-6606-4ad5-bc49-043cdbef1137,A0134,Deposit,232.27,2023-01-08T16:32:00,Entertainment
ded2971e-ca85-45f6-88e2-8671bd8dfc1d,A0211,Payment,155.13,2023-01-07T11:02:00,Utilities
a8c21319-447e-41bd-8486-653673d5c4b4,A0247,Withdrawal,466.61,2023-01-13T00:54:00,Groceries
4e499aa0-19ab-4a2b-9753-9615b4078b4d,A0168,Deposit,63.73,2023-01-21T20:31:00,Healthcare
d2445b5b-8533-4c02-a9a0-709d48320b03,A0251,Withdrawal,467.21,2023-01-12T19:59:00,Entertainment
0165bdc3-d4b2-4b57-af25-293e1e973c71,A0151,Transfer,343.51,2023-01-16T01:10:00,Education
fb6674b2-86e5-4255-82bb-1e7c460fb900,A0230,Payment,268.13,2023-01-26T20:39:00,Entertainment
1039e6bf-60fe-4307-a5dd-1b8203b64a0e,A0304,Deposit,21.17,2023-01-07T08:56:00,Utilities
501a227b-e6a8-4bc9-b915-0e1388f11039,A0267,Payment,240.42,2023-01-02T04:20:00,Utilities
a9748729-be8a-4389-a359-ea4b3142ad85,A0189,Payment,206.84,2023-01-14T06:05:00,Entertainment
41c674c8-8180-4958-be0f-ffc639e53e2c,A0366,Withdrawal,84.8,2023-01-26T20:00:00,Healthcare
e1d2c77a-062b-41dd-8caf-81ed2ab501ad,A0156,Transfer,329.92,2023-01-21T00:26:00,Healthcare
0e0b4d77-9480-4be1-b02d-19e9cfbff7cf,A0150,Withdrawal,485.72,2023-01-06T20:24:00,Utilities
bda5ed6f-bbdd-457b-85a0-0b1d4ba28327,A0311,Payment,283.28,2023-01-18T11:40:00,Entertainment
7865fae2-eea3-4b2a-b5e6-4e864699839b,A0326,Withdrawal,358.8,2023-01-02T06:35:00,Education
60f2a37e-4f40-43c5-bf95-9dd413908d96,A0108,Payment,38.88,2023-01-07T18:03:00,Travel
9fd0de97-d3b9-4820-a83b-dba776f77cb4,A0006,Payment,211.75,2023-01-17T13:45:00,Healthcare
457a89ed-339f-4ae2-9c1c-7ffb046d3ac5,A0260,Transfer,62.6,2023-01-22T16:58:00,Travel
a3938e14-dc19-4a3d-ae33-293bfa7cd47d,A0087,Payment,308.33,2023-01-30T07:15:00,Utilities
596bdb6d-508b-4ab5-ad58-212cdf05ed50,A0300,Payment,469.55,2023-01-24T19:37:00,Entertainment
d5863851-9238-4160-a062-84c8a018e5d6,A0193,Transfer,332.58,2023-01-30T12:12:00,Utilities
7bf8dcd3-508b-4330-b095-b44236b5638b,A0268,Transfer,43.02,2023-01-08T23:34:00,Dining
e00c3575-049d-462a-b1d4-3acd66bfd999,A0194,Deposit,180.56,2023-01-03T22:43:00,Entertainment
8d122a04-de3b-4824-afd1-afe1796356c4,A0115,Payment,277.58,2023-01-10T09:28:00,Utilities
0ba452c3-0d75-4a9a-8efa-a27d64be24a1,A0076,Payment,204.59,2023-01-28T16:47:00,Education
b58428e9-d58e-4f11-846e-c4732b8ae8c1,A0373,Deposit,417.65,2023-01-30T13:58:00,Utilities
68923d23-1ba0-4ae2-b436-4c44478f3839,A0182,Transfer,408.26,2023-01-21T21:42:00,Travel
2ac78573-59c3-49b0-8f9b-9eb7b793f2b1,A0326,Deposit,307.86,2023-01-24T20:28:00,Utilities
7978b634-d922-413b-8d74-e1b3f8d407a1,A0379,Withdrawal,189.86,2023-01-17T13:06:00,Healthcare
54b7d53b-9d6c-492b-92d4-0b95ada84a88,A0016,Transfer,131.39,2023-01-29T12:11:00,Groceries
d207b138-44ce-4f4e-8046-d20c0a69b238,A0168,Deposit,57.41,2023-01-13T08:31:00,Travel
8abdd77c-d1a4-4220-9153-eb200d3b7f7f,A0273,Deposit,180.67,2023-01-03T13:08:00,Dining
c07cc38e-3a9c-4cfe-aa4a-0df1a30b8d92,A0290,Withdrawal,209.52,2023-01-12T03:16:00,Entertainment
76fbab4d-95cf-4c2e-ac27-9c276df44459,A0378,Withdrawal,339.53,2023-01-30T14:51:00,Education
1ab15297-2ce5-4487-b4f4-0e14ed268509,A0125,Withdrawal,330.79,2023-01-21T18:08:00,Utilities
9f753b49-86cf-4d50-bd63-aad6030b8de5,A0020,Payment,39.7,2023-01-26T02:54:00,Entertainment
e3c92cd2-d5fc-4034-b3b8-fd4d94655e85,A0046,Withdrawal,200.65,2023-01-03T21:32:00,Utilities
0b93a0d9-d787-450d-9319-2b43b7022b00,A0267,Payment,94.98,2023-01-03T18:28:00,Utilities
f51781fd-ad68-481f-8109-63af8c1419be,A0116,Withdrawal,82.62,2023-01-27T15:42:00,Education
a7bb4b4e-a2aa-4d3d-b991-10839187e31e,A0297,Transfer,414.51,2023-01-22T03:06:00,Groceries
1fa2c9bc-9acc-4ab5-ae6c-649df6eabfe3,A0274,Deposit,25.75,2023-01-15T12:16:00,Education
1221557b-61ea-4990-a05f-6cef185fab1f,A0324,Deposit,212.5,2023-01-09T22:32:00,Dining
bfd95e0c-d693-4ffc-9733-b43c29440913,A0059,Transfer,88.26,2023-01-04T19:04:00,Dining
20348d4d-e888-4166-a207-9dec6efd684e,A0101,Deposit,440.27,2023-01-25T16:24:00,Travel
6a4700ea-32a4-4265-a5f4-c2e83baa48ed,A0110,Transfer,280.74,2023-01-14T15:38:00,Travel
c00338b8-71a0-45c8-968c-2d2439b135ba,A0004,Transfer,119.53,2023-01-06T01:48:00,Healthcare
d9f6a3b8-1c8d-4a52-958c-b16bf6ac147a,A0226,Withdrawal,253.7,2023-01-27T19:16:00,Education
10de930a-6266-4242-a9fe-555b27fa55bc,A0325,Transfer,367.09,2023-01-01T00:32:00,Entertainment
d779deea-3b13-4e70-bd92-5731db7eaf06,A0386,Transfer,479.27,2023-01-28T08:50:00,Entertainment
92e45373-d43b-4949-b3b2-07b110da4906,A0252,Withdrawal,114.12,2023-01-15T22:57:00,Travel
1f6c29d2-ad5d-4b23-b8b4-f912552be911,A0247,Payment,443.66,2023-01-30T08:49:00,Entertainment
6476ad64-b231-4ea1-b5cc-704e8785ef81,A0135,Withdrawal,467.48,2023-01-16T12:37:00,Entertainment
2701e5d7-a31e-4bbf-9e87-e7739e2f20c5,A0347,Payment,458.63,2023-01-29T11:40:00,Dining
b099742e-564e-4ce0-a576-d79b4f4facc6,A0057,Withdrawal,319.53,2023-01-23T04:34:00,Groceries
6c17a8c4-0989-427a-9f56-85c343dca634,A0163,Transfer,316.76,2023-01-23T13:31:00,Utilities
4f1fba4d-92fb-41a3-a277-e4f31974ca2b,A0091,Deposit,204.59,2023-01-20T15:52:00,Healthcare
65e9e82d-87b0-4181-b1f8-900c02c4ad22,A0155,Deposit,377.44,2023-01-21T04:05:00,Entertainment
ba24a571-12f6-4ec0-bb7c-2cd2e8b19558,A0326,Withdrawal,267.99,2023-01-09T19:27:00,Education
d30811d7-7da2-45ae-a50b-1e318638ea88,A0055,Withdrawal,340.33,2023-01-10T16:53:00,Entertainment
030f1549-4b1c-4ef2-94e6-3511fc864bb5,A0256,Payment,217.09,2023-01-15T13:32:00,Education
5e6e0058-01d2-41f5-aab3-702d52868938,A0271,Transfer,367.09,2023-01-05T16:24:00,Healthcare
89e2944e-19f5-4fe6-af0e-dd6c87ebdacf,A0153,Withdrawal,413.11,2023-01-26T23:41:00,Healthcare
875d8ef8-cb12-4cc4-b416-db050b837df0,A0079,Payment,77.49,2023-01-08T02:49:00,Utilities
a29fa4aa-0041-45d0-b3d1-0ec2d6900c4e,A0392,Transfer,417.3,2023-01-08T19:37:00,Education
e611e421-3c68-4557-99b8-ed846f490b54,A0080,Withdrawal,272.45,2023-01-15T19:43:00,Travel
6a3b942b-079d-4d3b-929c-f59e3d5de007,A0242,Transfer,423.11,2023-01-13T06:14:00,Utilities
ec0327bd-053d-432e-b358-bef8b0b6436d,A0134,Transfer,218.49,2023-01-14T19:37:00,Entertainment
f77b42ae-cd86-478f-8272-08fc2a92d9f5,A0074,Payment,192.63,2023-01-16T04:30:00,Healthcare
a7549582-b9e8-4e82-9cd3-a035df5886b2,A0181,Payment,457.96,2023-01-21T11:12:00,Entertainment
4b1b25b0-7ede-4c16-a927-198325b1fe04,A0217,Transfer,129.33,2023-01-19T23:36:00,Groceries
3e3513bc-c855-4c18-99af-3ff9c12db744,A0390,Transfer,422.89,2023-01-03T12:24:00,Dining
0f665510-3541-4a5d-9aa4-24a3f4bb84f7,A0181,Withdrawal,244.59,2023-01-21T19:02:00,Education
1f22fa57-9e45-44e3-8b45-b311a2384c65,A0140,Deposit,259.48,2023-01-10T04:52:00,Utilities
325fb7e6-8e6f-4b64-b90e-8a29ebccc4e2,A0338,Payment,157.69,2023-01-14T09:59:00,Education
eb63ced1-511e-41e2-b29f-9abcd285e802,A0191,Deposit,288.66,2023-01-15T15:32:00,Dining
a943b543-8053-4a22-a132-2b5760008f3e,A0195,Payment,165.98,2023-01-26T09:33:00,Travel
1fe676e0-eca5-45ed-b575-30d5a36b5cfb,A0378,Withdrawal,24.44,2023-01-10T18:48:00,Travel
4902f712-6728-468d-be56-749cdcdcca17,A0257,Transfer,139.64,2023-01-13T11:14:00,Groceries
92e24a91-3d60-4e6a-814e-d178f1e8f343,A0038,Withdrawal,8.16,2023-01-08T07:13:00,Entertainment
9baf9e31-dc29-4536-b0e2-3ca7eef8076b,A0370,Transfer,489.29,2023-01-27T23:38:00,Dining
a97b3f45-7595-4cec-a610-f411815dc4dd,A0023,Transfer,483.04,2023-01-23T03:58:00,Utilities
5c18cb6e-99dd-44f5-a21e-a0b1862f8267,A0143,Transfer,200.6,2023-01-03T16:47:00,Groceries
2744c8a0-8a55-4519-a1fd-8c9eed0151f4,A0028,Payment,365.54,2023-01-13T13:30:00,Travel
efed6f17-86e7-4308-b057-ba6b191ec7af,A0189,Transfer,176.17,2023-01-13T22:27:00,Groceries
68124a0e-3dc7-4368-a304-59f6689f44c9,A0241,Withdrawal,337.19,2023-01-04T08:48:00,Entertainment
6defa501-00c3-43cb-9d1b-e62c858615da,A0396,Transfer,403.69,2023-01-07T21:46:00,Education
51054a23-4416-4df4-936a-fed1902034f5,A0077,Payment,473.64,2023-01-27T03:03:00,Utilities
360d6f40-30ae-4ec7-abca-cf8e1d49cda7,A0287,Deposit,203.11,2023-01-20T22:41:00,Utilities
99664d04-c562-4a00-996d-4bc1f04dbf40,A0167,Payment,392.73,2023-01-26T08:02:00,Travel
1fa57a60-b037-4ea9-b98e-73f5fc100558,A0149,Deposit,136.63,2023-01-07T09:25:00,Education
cb7f180e-8a57-4e60-9b15-d56c8f2cd4b7,A0394,Deposit,495.21,2023-01-15T06:55:00,Education
d5fcd7f6-ee19-4eb1-aed0-4b244fafd3b2,A0184,Transfer,17.76,2023-01-10T18:37:00,Utilities
779f018f-e62a-4ff4-bd99-62c0a1407009,A0164,Transfer,303.75,2023-01-11T08:41:00,Dining
9aa851ad-c603-43fb-bbf9-eb310046ca7d,A0185,Payment,331.46,2023-01-10T01:20:00,Healthcare
6dd51503-ae8b-4530-9912-7827c76d9ba8,A0360,Payment,345.58,2023-01-12T14:55:00,Travel
a7117de0-fa54-4247-b0fe-31d40151f338,A0382,Deposit,64.59,2023-01-07T09:12:00,Groceries
58f9715f-472c-4895-8a57-5353d9ff1d9f,A0328,Transfer,469.57,2023-01-20T10:45:00,Dining
7d7df528-736c-4c09-ae79-69e8ec69d11f,A0249,Deposit,94.69,2023-01-25T01:09:00,Groceries
eac13b5c-d9df-4fea-a982-2e288a052534,A0262,Payment,313.26,2023-01-01T17:41:00,Travel
be68bb27-5d4f-47d9-8aac-8b2a99cc9004,A0223,Deposit,115.22,2023-01-23T22:44:00,Education
3e153efb-084d-464b-95ed-449e1b2368ae,A0167,Transfer,157.07,2023-01-13T20:43:00,Travel
becd62dd-1110-49f0-a906-bf4661221d01,A0170,Deposit,275.5,2023-01-04T10:31:00,Travel
542eb491-45c5-4ede-a30b-dae21f698239,A0047,Deposit,211.51,2023-01-25T04:49:00,Utilities
13ea36b9-26c5-499c-9eb0-0e5129291b5a,A0262,Deposit,84.31,2023-01-27T02:52:00,Dining
dc9f9574-aaec-4a93-b4e9-51281cb8a5c9,A0312,Withdrawal,89.61,2023-01-04T07:49:00,Education
d4b631c8-c551-4837-b164-e4a3e4baac4e,A0350,Transfer,211.98,2023-01-13T14:24:00,Dining
201be3ac-c7bc-4e1c-8156-783fc57697d9,A0231,Withdrawal,379.86,2023-01-30T14:27:00,Entertainment
cd93364b-dc03-4a30-bb60-6c78d38726ef,A0037,Withdrawal,449.49,2023-01-30T11:36:00,Travel
23c356b3-2c73-4ec0-8763-53c505832888,A0173,Transfer,46.64,2023-01-25T00:24:00,Education
45d82e92-c90a-4e73-86ed-3c2244ec755f,A0354,Transfer,199.59,2023-01-01T23:27:00,Dining
59c788cf-f9c3-4fba-a0a0-8fef8bbecd69,A0294,Payment,54.62,2023-01-01T06:56:00,Travel
53e14d2e-5ae1-4051-86d2-a88e1459ec97,A0199,Deposit,13.21,2023-01-01T09:19:00,Utilities
543e7c86-8ecb-4a01-a664-34cf734bd623,A0165,Transfer,332.55,2023-01-07T20:22:00,Entertainment
a3bf3447-8195-4b39-825b-3b2a157b1865,A0114,Payment,303.21,2023-01-25T05:29:00,Dining
79fd7d74-f0a8-48d8-9f72-2460d79f128a,A0334,Withdrawal,85.69,2023-01-27T03:26:00,Entertainment
c4a01935-53b5-4b4d-941a-8d42f551fa16,A0366,Withdrawal,120.74,2023-01-09T14:16:00,Education
241e9ae2-c37a-4ea9-a451-fc416f05ca74,A0075,Withdrawal,16.74,2023-01-15T00:56:00,Utilities
b63b6a98-37a5-408a-ab19-cf5ad2fa35d4,A0051,Deposit,418.3,2023-01-25T06:38:00,Travel
8c9779c7-db8b-499e-b8e9-e86c857f7bb8,A0020,Withdrawal,487.47,2023-01-25T13:54:00,Entertainment
70394d2f-40d6-46af-8ebb-468018cfe269,A0035,Payment,72.05,2023-01-15T08:25:00,Utilities
af45086b-8baf-4849-82ce-9f7d87023bd0,A0336,Withdrawal,119.58,2023-01-10T04:18:00,Entertainment
d6cf89f4-585d-4645-8d04-6c23f301ae12,A0083,Transfer,434.86,2023-01-13T08:05:00,Utilities
f2c7091f-50cf-4b86-a88f-c88067e9acd0,A0111,Payment,463.6,2023-01-02T05:48:00,Utilities
3964a074-9d02-42a6-a784-92f2964743ce,A0225,Deposit,212.72,2023-01-18T01:43:00,Groceries
9561b2b4-d142-4eb9-87b5-6f1cf2faf27b,A0227,Withdrawal,30.06,2023-01-18T07:30:00,Groceries
2d09c8ea-5128-4c88-ad48-c12e02d75afc,A0228,Transfer,24.5,2023-01-19T04:00:00,Utilities
5af1cc1b-a595-4b3e-8025-8f244371375b,A0105,Transfer,289.11,2023-01-27T20:40:00,Education
00c7f8f6-9282-45f1-842f-4271be655f8f,A0063,Deposit,199.48,2023-01-08T23:15:00,Travel
c83b512f-d212-490a-91e5-cafe41702f24,A0296,Deposit,19.18,2023-01-08T09:54:00,Education
1452fd52-1852-43e7-91af-0d5d9d756bea,A0107,Deposit,293.71,2023-01-23T06:14:00,Healthcare
48fd0d7c-d380-4934-afff-561cffeba063,A0309,Payment,10.59,2023-01-15T10:07:00,Dining
ae28faff-f041-4926-b0fe-6a93a48565b4,A0097,Withdrawal,394.75,2023-01-05T03:10:00,Education
8da5ad93-469b-4e3c-8213-4564e83071db,A0259,Payment,156.68,2023-01-22T18:04:00,Entertainment
16d6b8c5-4a85-46d5-88ce-3dd37f55af03,A0260,Deposit,24.93,2023-01-21T19:06:00,Groceries
88925636-10b3-40d8-9465-f09deffb5517,A0003,Transfer,296.23,2023-01-20T02:46:00,Dining
399974cb-2172-4176-aa84-035345e0b642,A0051,Payment,201.85,2023-01-17T09:38:00,Entertainment
1f15b2d9-e302-4b13-ade0-15f8824b2f20,A0033,Transfer,487.03,2023-01-30T16:09:00,Entertainment
431d9a0b-d68f-4bdc-bfe4-2c01a5b2b330,A0117,Deposit,274.38,2023-01-30T14:26:00,Healthcare
6d9147d1-304b-4a35-8f99-fc3e086aa921,A0199,Transfer,141.24,2023-01-01T17:18:00,Entertainment
4236c18f-66fb-4f22-bf64-7180fdd794dd,A0373,Payment,356.17,2023-01-03T01:33:00,Utilities
1525631e-417d-4760-9563-f6c4991c244b,A0127,Withdrawal,139.39,2023-01-26T16:40:00,Groceries
61aa31da-dfa0-47c9-b4b1-5fb32f75b6cc,A0065,Withdrawal,452.6,2023-01-07T09:09:00,Healthcare
9c2172e2-6153-4e72-a3f8-9d03d280e2fb,A0240,Deposit,190.49,2023-01-03T18:49:00,Travel
cd6a1361-1fed-4fa3-bca1-07be47c69139,A0107,Payment,277.18,2023-01-17T21:59:00,Travel
6b393149-7fc6-4198-86de-b5876f58ffd4,A0212,Withdrawal,30.03,2023-01-20T01:55:00,Utilities
9e1667a5-81cb-4c07-91d0-572cb8852545,A0089,Withdrawal,215.93,2023-01-09T06:22:00,Entertainment
c415261e-6c6f-4072-a604-0abda66703f3,A0056,Withdrawal,417.02,2023-01-02T08:44:00,Dining
d8e7658d-5dba-4b6a-a8fd-00a4e7dbf0db,A0104,Payment,403.8,2023-01-19T08:53:00,Healthcare
1392cf46-837c-4331-a467-b0b52794f966,A0191,Payment,116.04,2023-01-29T07:17:00,Entertainment
16ffb9b0-de3d-4c41-b152-7ccb3d7ff5bd,A0014,Deposit,116.91,2023-01-16T02:10:00,Groceries
7259df4f-abfd-4c55-890e-b1a13a34030f,A0240,Deposit,409.57,2023-01-07T13:39:00,Dining
bed88a60-f3e4-47fc-8d09-3bc76d11ce61,A0023,Transfer,465.55,2023-01-28T05:43:00,Healthcare
75f74c1e-58e8-467b-adc8-95d465f2d6aa,A0268,Withdrawal,52.2,2023-01-08T04:45:00,Groceries
1820765d-e8df-4506-bced-f5f56c8328ff,A0007,Payment,227.78,2023-01-11T03:14:00,Groceries
9d53032f-d1f7-443c-bdef-2df99e6e94a3,A0214,Deposit,172.04,2023-01-06T02:46:00,Dining
72e66899-23db-4403-8361-1c7bdea94a68,A0237,Transfer,435.99,2023-01-25T10:14:00,Dining
818e31c6-9bca-480d-9820-480500f576c9,A0068,Deposit,46.34,2023-01-15T04:09:00,Dining
e8a393be-7ad2-4fcb-b93b-75e709b819f6,A0240,Payment,109.51,2023-01-06T20:01:00,Entertainment
d37ed16d-dc51-4210-9457-748910f95a4b,A0336,Payment,377.47,2023-01-28T22:13:00,Healthcare
e877e400-4e64-4c3a-9ebc-3fd9ce7cd245,A0366,Deposit,30.39,2023-01-22T17:52:00,Dining
1cd80104-76a7-4317-8ad8-910c77f12793,A0383,Withdrawal,248.81,2023-01-06T17:26:00,Utilities
44fc042e-5870-459a-8775-b0667ad75f16,A0263,Withdrawal,223.84,2023-01-07T11:45:00,Utilities
6ee198b1-8a13-413a-ac65-b42a22f40789,A0337,Deposit,170.53,2023-01-05T07:32:00,Healthcare
890722d5-a49a-4b57-b6a3-fca8ebcec6e8,A0206,Payment,200.31,2023-01-28T23:45:00,Groceries
bf2508ad-6410-4b8b-82b6-24d5083e33ae,A0127,Withdrawal,267.32,2023-01-12T09:47:00,Utilities
48e1a94e-2b36-40b2-8cd7-f5a7accf8ca3,A0373,Payment,84.88,2023-01-15T22:56:00,Healthcare
7c8d9a14-1d9b-4941-ac28-551ba26d2dbf,A0236,Payment,288.14,2023-01-06T23:51:00,Entertainment
354e2ac5-3881-4b1d-bfe0-53ed1619f366,A0216,Payment,403.69,2023-01-07T14:37:00,Travel
5c2bc528-2314-4a84-8b44-e2b07f9ba8dd,A0377,Deposit,381.28,2023-01-18T12:33:00,Healthcare
0ab7a3be-2618-4c4d-ba89-7c1a3f5973e8,A0024,Withdrawal,81.18,2023-01-09T06:58:00,Groceries
12e0681c-961c-4d52-9f8b-28aef8413995,A0073,Deposit,78.88,2023-01-11T19:46:00,Utilities
c28c5c0e-9777-4672-8aad-854831063563,A0203,Payment,137.75,2023-01-01T12:47:00,Travel
ff5b9b4f-2cf2-4481-96fd-00bedc469387,A0246,Transfer,183.73,2023-01-16T15:37:00,Utilities
7bbde887-5513-4d7a-8d65-058ddb2ae5a9,A0321,Transfer,207.19,2023-01-21T13:49:00,Utilities
d889bfb4-cbd5-4fe7-a40b-e8d8bb265faf,A0232,Payment,341.45,2023-01-25T20:14:00,Dining
7c3af520-98a6-4d59-82ec-c8616b347a7d,A0060,Payment,33.06,2023-01-30T19:56:00,Education
4f2d6f8f-134a-4510-b0fa-4a2b13d970eb,A0263,Payment,22.16,2023-01-16T08:22:00,Utilities
56639e50-47d0-436b-b540-46b993e15525,A0130,Payment,199.0,2023-01-23T04:19:00,Education
abfde1ec-4ef0-4c05-85a2-4c77f60b8ea7,A0281,Transfer,350.1,2023-01-05T09:24:00,Healthcare
9e00acc6-cdae-4e3f-bb31-f18fbd5fe302,A0175,Payment,100.75,2023-01-03T20:56:00,Education
1d665da2-6025-4d66-a4eb-95b3758536c3,A0187,Transfer,322.54,2023-01-30T05:33:00,Groceries
fc9aaef9-a7f8-4533-bf32-223e14e95392,A0278,Withdrawal,133.61,2023-01-05T07:18:00,Utilities
78028d00-ba71-4ced-a7e9-b0aca54004f9,A0234,Deposit,443.61,2023-01-06T11:22:00,Travel
2a5df416-e012-4017-8fb8-057ad57862eb,A0364,Payment,448.37,2023-01-06T17:57:00,Education
ad364933-8724-43e7-b1dc-b540368a2299,A0177,Payment,152.16,2023-01-21T14:19:00,Dining
17e3e576-ac01-49b5-a84b-5e5893448012,A0283,Deposit,118.85,2023-01-23T23:17:00,Utilities
4648604a-1d38-4ec5-be0d-a68601c1528d,A0203,Withdrawal,208.6,2023-01-07T10:47:00,Education
6ae6f67f-afd0-44b1-8e94-743abc419f31,A0348,Withdrawal,124.06,2023-01-01T18:15:00,Utilities
4de97eb7-c3c3-41b2-adfb-19a13a401f88,A0375,Payment,337.83,2023-01-24T22:04:00,Travel
4036d92c-3d2e-4598-a63b-c5463ea28a53,A0399,Withdrawal,413.9,2023-01-26T14:49:00,Education
2b85357b-f2bc-4d3a-b5e4-620d0eb8606d,A0271,Deposit,338.18,2023-01-25T06:20:00,Entertainment
0dc23d1a-6436-494d-b316-9f92eaf736fd,A0276,Withdrawal,413.05,2023-01-25T03:51:00,Utilities
0da1b67e-3d20-477a-b0b7-05191976ff40,A0191,Withdrawal,201.51,2023-01-05T13:22:00,Healthcare
309978c0-2558-41e2-8f9a-3d3901d61e52,A0084,Withdrawal,82.38,2023-01-07T22:04:00,Travel
